x_error,y_error,z_error,rx_error,ry_error,rz_error
3.180447665594611853e-03,-3.875544164396903940e-03,4.100912467352491042e-02,-1.410693004039551522e-02,6.955443724679229167e-02,-2.863459800920795800e-02
3.215650148536794428e-03,-3.951686535881963197e-03,3.816194737524525316e-02,-1.405808896691424816e-02,6.959172485397760455e-02,-2.865371483111243261e-02
3.207573865777112350e-03,-4.139517640387023467e-03,3.895506310753282797e-02,-1.395805075089072596e-02,6.959169903038146809e-02,-2.866300664619939390e-02
3.089647928151418622e-03,-4.328624296282734124e-03,3.934189405448507149e-02,-1.385810005268039470e-02,6.953148250560235721e-02,-2.867148622613679976e-02
2.974392475620456829e-03,-4.601230362037009303e-03,3.905153763831759051e-02,-1.372047834039165706e-02,6.947226949885408620e-02,-2.867027310750249608e-02
2.223502734813980093e-03,-7.123033324296403068e-04,-4.223232058353398877e-03,-5.135731689513369641e-02,6.413601957776744744e-02,-2.268477735718071181e-02
2.169614767063981608e-03,-6.741186656398848176e-04,-8.778991556144477570e-03,-5.137286475581787776e-02,6.411174646535670874e-02,-2.269148115076031341e-02
2.027792868931870950e-03,-9.229079541107250428e-04,-1.016005989136559151e-02,-5.124405762519033264e-02,6.403669931712467622e-02,-2.269285434938956431e-02
2.046382485325214714e-03,-1.041123462432014257e-03,-1.053015226745690480e-02,-5.117791189205236901e-02,6.404837810351897420e-02,-2.269238737347527290e-02
1.994215597296089462e-03,-1.234056500433906856e-03,-9.918573854629908482e-03,-5.107661185044665847e-02,6.401904102382430239e-02,-2.270071754924546728e-02
1.999203948326292671e-03,-1.331202261636320328e-03,-1.200471934010005626e-02,-5.102362508317758588e-02,6.402083816234289959e-02,-2.270584011604185465e-02
-2.750685438953905017e-03,3.268643109777844696e-03,-8.955812426886955446e-02,-1.620324182937722957e-01,8.163467815362934754e-02,-2.272405202598305404e-02
-2.860686516179448448e-03,3.100837676865496328e-03,-8.860662702279153979e-02,-1.619397389652011410e-01,8.157404952557478772e-02,-2.273183627499257911e-02
-2.951704515229352111e-03,2.991352246610338994e-03,-8.910335482155340436e-02,-1.618812018191206348e-01,8.152243844517911842e-02,-2.273510870765269379e-02
-2.971805635593136822e-03,2.905651886544104168e-03,-8.923031647038770497e-02,-1.618338162250914647e-01,8.151186985327678325e-02,-2.273222433797004310e-02
-3.022508520841347621e-03,2.890336798590853462e-03,-9.597625979878687819e-02,-1.618279017355184757e-01,8.148471086547701137e-02,-2.273070617981745936e-02
-3.010245498297043753e-03,2.881229313484282711e-03,-1.017354522098241620e-01,-1.618227562386318208e-01,8.149274492969713068e-02,-2.273009134416021509e-02
-4.276728622807432836e-03,5.362677709242293089e-03,-1.327058752631726790e-01,-1.755189953557610982e-01,4.626823232141236836e-02,-1.079589879690493782e-02
-4.253686805581302632e-03,5.301761275414301061e-03,-1.356379288365455738e-01,-1.754872584481695641e-01,4.628145456690523074e-02,-1.079506578197706769e-02
-4.174881613824565907e-03,5.215616785074830841e-03,-1.387592512768023312e-01,-1.754439405390352813e-01,4.632711670620247302e-02,-1.078802019955608059e-02
-4.113788670198794198e-03,5.155770446126223261e-03,-1.414074185842052467e-01,-1.754115395934232324e-01,4.636458001554392971e-02,-1.078492523540715807e-02
-4.035538191855043109e-03,5.188864681378205224e-03,-1.444293285442318497e-01,-1.754316367225138285e-01,4.641058976951133869e-02,-1.078176022756900145e-02
-3.987680390813886852e-03,5.199756553095090383e-03,-1.440753398588817680e-01,-1.754375485875993290e-01,4.644175931420840842e-02,-1.078874998346957513e-02
-1.536771382049781712e-03,1.753527194638681425e-03,-8.044383246996789083e-02,-1.437410247360468851e-01,6.503330984991426145e-02,-7.350554269938822625e-03
-1.509759261463576325e-03,1.693034571566335439e-03,-7.960561515346820105e-02,-1.437198958977551067e-01,6.505556353909902612e-02,-7.342618350518716891e-03
-1.472067255242442280e-03,1.713999555360088550e-03,-7.705014663430487243e-02,-1.437346920625316160e-01,6.508017876069560614e-02,-7.337197046776633078e-03
-1.397135308649115684e-03,1.672457050767340442e-03,-7.499764852872869980e-02,-1.437185783548396156e-01,6.512709397287649860e-02,-7.327130856483759190e-03
-1.357108896125618471e-03,1.628815226401653105e-03,-7.097911935399281447e-02,-1.436999133670210371e-01,6.516090703947474694e-02,-7.323467841680302015e-03
-1.333274407332775543e-03,1.654907431388175781e-03,-6.669972265182555482e-02,-1.437185149390375616e-01,6.518775749187605273e-02,-7.315091250300905998e-03
1.461728125574712767e-03,-1.304106357004248401e-03,-6.740246214080203302e-03,-8.598628985866227370e-02,7.114577735796634439e-02,-1.661008632273629909e-02
1.465631832353442472e-03,-1.267649469038414911e-03,-2.913821899770518975e-03,-8.601271896031727204e-02,7.116141216168156425e-02,-1.659704314723536162e-02
1.475374595425762297e-03,-1.294972814539985945e-03,2.916825961391422695e-03,-8.600731623570741224e-02,7.117794942870468711e-02,-1.658769999117433447e-02
1.504643418408808421e-03,-1.273966533773214505e-03,6.601224206007949569e-03,-8.602435628969939962e-02,7.120331947107801096e-02,-1.657164268014890349e-02
1.541664502433358688e-03,-1.266184350581522206e-03,1.061454499529901341e-02,-8.603323397762113744e-02,7.123152726259673884e-02,-1.656482456208135945e-02
1.574467103305141969e-03,-1.255077476145682186e-03,1.516341172959334571e-02,-8.604354318278988056e-02,7.125243700049654905e-02,-1.655501373068328161e-02
2.481010659019174808e-03,-2.911567217839305943e-03,3.828591932075908755e-02,-4.365570996589232186e-03,7.305026220246937929e-02,-2.042526216861897947e-02
2.482836994024256120e-03,-3.024299874370563190e-03,4.196157143484224861e-02,-4.318078409242738155e-03,7.305754515067547361e-02,-2.043747134951517594e-02
2.531128076873087433e-03,-3.042701902729597757e-03,4.514626787874409519e-02,-4.309203706219843187e-03,7.307980914738271272e-02,-2.045011266877978448e-02
2.465303699618538302e-03,-3.022839013822619519e-03,4.742378462172824882e-02,-4.319082769390060472e-03,7.305187508628144255e-02,-2.046155896817469441e-02
2.407612311423361004e-03,-3.050627904879567309e-03,5.220786201787031011e-02,-4.304303070523557255e-03,7.302345016565897629e-02,-2.047588612952802589e-02
2.423437288266856206e-03,-3.074939073699690939e-03,5.771777157885882303e-02,-4.292523898363431734e-03,7.302763995155855947e-02,-2.046939328740396760e-02
2.721771919047708162e-03,-4.064879826039653754e-03,4.737112486557315538e-02,8.446680807847405754e-04,8.119267454079261148e-02,-3.035667261767443711e-02
2.715344796723247883e-03,-4.114079144523059839e-03,5.069961703244685314e-02,8.752916525290884266e-04,8.119646077853238941e-02,-3.035618173870278935e-02
2.637559180856341445e-03,-4.273741694850573952e-03,5.438573061225082661e-02,9.583704511206054448e-04,8.116200888761493371e-02,-3.035129231269066002e-02
2.554824895121576064e-03,-4.454595262988754467e-03,5.843569296532791224e-02,1.049736086691248262e-03,8.111961768788641947e-02,-3.034569031812864651e-02
2.551104630865735304e-03,-4.514169220526845216e-03,5.938818553886870966e-02,1.083467363102536170e-03,8.111930590985781675e-02,-3.033266548830960280e-02
2.593068107288011830e-03,-4.629896703192871651e-03,5.877765769015985686e-02,1.142071034364935088e-03,8.115035184885710517e-02,-3.032993934643989781e-02
3.490604843703988634e-03,-2.444404483736655614e-03,3.502656919319768747e-02,-1.276450303933194391e-02,4.594563400667613789e-02,-2.309383559655403539e-02
3.402749033432627811e-03,-2.705844761396087456e-03,3.644116701871336073e-02,-1.263560407057595994e-02,4.590194507948225366e-02,-2.309212423757196764e-02
3.334264175379458763e-03,-2.969343171374833751e-03,3.659487335235478422e-02,-1.251191769154879480e-02,4.585823479177954243e-02,-2.308264305518149470e-02
3.204339397131660515e-03,-3.142077395128357181e-03,3.776454784479565951e-02,-1.242751996195516628e-02,4.578384815692581461e-02,-2.307879871636776131e-02
3.132273033494405688e-03,-3.370376572875109777e-03,3.801089340949581619e-02,-1.231674553471380495e-02,4.574208823539862440e-02,-2.307347145436093247e-02
3.168625961654882896e-03,-3.422113246830133654e-03,3.449178116493878399e-02,-1.229103478885675872e-02,4.576254526478770734e-02,-2.307124644160329918e-02
1.994385928808501893e-03,3.130826905334040122e-04,-7.820001245960050973e-03,-4.581400877340191524e-02,6.482889032027520926e-02,-1.514020110308300290e-02
1.881767007677299453e-03,1.235210125970671868e-04,-8.136878870574126843e-03,-4.571100535863158176e-02,6.476611487826243463e-02,-1.513741786354485738e-02
1.917524438374234143e-03,2.903931600490086695e-05,-1.048774752378445196e-02,-4.566174002409040256e-02,6.478648882158931366e-02,-1.512456385156705704e-02
1.721816207950766777e-03,-2.543313866835185399e-04,-9.157493705801544870e-03,-4.551719533394368855e-02,6.468135176816539045e-02,-1.513048428687898371e-02
1.707221231632896760e-03,-3.955930225280415713e-04,-9.604238228759554019e-03,-4.544878048879913424e-02,6.467096615501728707e-02,-1.513128535642220378e-02
1.507313506481824938e-03,-6.885324330933965953e-04,-8.449769766215919908e-03,-4.530088640702326086e-02,6.456677362021027988e-02,-1.513516413189694605e-02
-2.121978999809425413e-03,3.751073887664147649e-03,-9.618430755474305371e-02,-1.627761499327317063e-01,6.556335498846342646e-02,-1.779517772955210853e-02
-2.189531201705756033e-03,3.676757689983958105e-03,-9.816109074359824493e-02,-1.627416208354780514e-01,6.552364837483309890e-02,-1.779511154677045418e-02
-2.253394726442275401e-03,3.611299444210867848e-03,-9.885738449300185415e-02,-1.627081255426569006e-01,6.548782827954637009e-02,-1.779759866011836403e-02
-2.323114646094525792e-03,3.568939584478313110e-03,-1.025699583090398104e-01,-1.626891336750853623e-01,6.544823037628699769e-02,-1.780001189833877936e-02
-2.413486152974603748e-03,3.574175197776054830e-03,-1.081183238637797306e-01,-1.626934738089824140e-01,6.539953071049056654e-02,-1.780876215216805128e-02
-2.424153849464290647e-03,3.592724129256097410e-03,-1.147704675960232734e-01,-1.627052956596133637e-01,6.539472117139694118e-02,-1.781184252112975180e-02
-4.444201049779689973e-03,5.362963603563232484e-03,-1.304071804810083002e-01,-1.713340695312130513e-01,5.153939421507020696e-02,-1.196999995995988268e-02
-4.398150039250716369e-03,5.346349860261653819e-03,-1.340939628369175463e-01,-1.713275492656440580e-01,5.156858429860460002e-02,-1.196365824055028310e-02
-4.382859227426251676e-03,5.332270670749577474e-03,-1.366025644083264101e-01,-1.713208144119929000e-01,5.157938284955046471e-02,-1.195792665491456075e-02
-4.324852803847666072e-03,5.344750766492347566e-03,-1.386985763820905992e-01,-1.713320174582718680e-01,5.161163185468172626e-02,-1.194487155470913206e-02
-4.322755634225078879e-03,5.257107978287926808e-03,-1.394364218039196857e-01,-1.712918579465125823e-01,5.161630305428438481e-02,-1.194279927562929243e-02
-4.342387453148271147e-03,5.231502456370332871e-03,-1.389717134661304643e-01,-1.712850173671561227e-01,5.161072039612611684e-02,-1.193863113981537272e-02
3.614534551206437241e-04,1.097362341264122160e-03,-6.602928622599790742e-02,-1.445600453628523019e-01,7.476010739984965958e-02,-7.821052850107401352e-03
3.964615414389347273e-04,1.099424088103255481e-03,-6.441604364481745559e-02,-1.445653811458615101e-01,7.478572277940409574e-02,-7.819153531490844952e-03
4.821947164898876276e-04,1.105164895263723024e-03,-6.083281015612218567e-02,-1.445740186406804795e-01,7.483716625071508421e-02,-7.806925641631459051e-03
5.147197881786222656e-04,1.044456290947615856e-03,-5.740449739988451316e-02,-1.445489057345032136e-01,7.486809054964220500e-02,-7.800830244633016886e-03
5.563423634121071907e-04,1.051996178709001944e-03,-5.403828863637571978e-02,-1.445566711484519429e-01,7.490187534148899651e-02,-7.792040422463111446e-03
5.567889375800120100e-04,1.051915365292210164e-03,-4.877601251753160838e-02,-1.445589961571932258e-01,7.491396001794757564e-02,-7.789647422770760478e-03
1.751268559208605255e-03,-1.185155223757415610e-03,-3.895250465711375121e-03,-7.687255804703378714e-02,5.878278822549209970e-02,-1.997958719088362145e-02
1.727448824448599369e-03,-1.187215792741030951e-03,-4.102395733773800401e-05,-7.687473571350353363e-02,5.879373222396994808e-02,-1.997213954760567942e-02
1.728767367556047424e-03,-1.149517974428224815e-03,5.038749237599615682e-03,-7.689557249251437188e-02,5.881979382842146553e-02,-1.996612122941739814e-02
1.715618586227777610e-03,-1.129799977856699167e-03,8.216921220685735605e-03,-7.690890108560247129e-02,5.883309830150166425e-02,-1.996067381884651312e-02
1.737185484234505606e-03,-1.106018526836161781e-03,1.169806118709282305e-02,-7.692322797077687235e-02,5.885713934590926233e-02,-1.995691539854533084e-02
1.755563564042510530e-03,-1.216347754191649672e-03,1.698209965906882779e-02,-7.688348477208008236e-02,5.887699232615163647e-02,-1.994671537621635002e-02
2.578149249214930442e-03,-3.386935220689873266e-03,4.177332134278244347e-02,-5.366773026010483727e-03,8.467489180655318748e-02,-2.551188235446742031e-02
2.550083574287216170e-03,-3.402339271550983840e-03,4.426565908672541738e-02,-5.358744295684949102e-03,8.466572524814625078e-02,-2.552047623559827727e-02
2.506850813422570323e-03,-3.450439402321189841e-03,4.778472908140951603e-02,-5.336748994614876236e-03,8.464670215568753653e-02,-2.552304744758545837e-02
2.456020709516331269e-03,-3.482879247260969868e-03,5.212121034992001078e-02,-5.325038122756701325e-03,8.462553145619704231e-02,-2.551734274957914717e-02
2.513119268099639567e-03,-3.549070758135503684e-03,5.768798666107100015e-02,-5.297195876904869233e-03,8.464841684927523757e-02,-2.550544127116645063e-02
2.376749832488399879e-03,-3.624239471860399298e-03,6.286545624077455319e-02,-5.258710817526460364e-03,8.457413173175758192e-02,-2.550181337136221693e-02
3.182814983627958554e-03,-4.280647907239313460e-03,5.210243527912328254e-02,-1.146060273746162201e-03,8.433025253517070774e-02,-3.538480879609322283e-02
3.073675925865998557e-03,-4.453583730256265721e-03,5.671913088458169216e-02,-1.052361799710100363e-03,8.427077723606557491e-02,-3.538535387399137366e-02
3.034607354999052653e-03,-4.638048997582307209e-03,5.937776384246928885e-02,-9.588894699909392746e-04,8.425127033563030443e-02,-3.538426830955487823e-02
3.072584543784701895e-03,-4.692651791638092693e-03,6.028898508180324800e-02,-9.303008923189358707e-04,8.427287503249540623e-02,-3.537765018479400309e-02
3.021490211933770386e-03,-4.860119373386467129e-03,6.205562127782549009e-02,-8.528671182677256823e-04,8.424664400013216758e-02,-3.536332460037856784e-02
2.894778007386331758e-03,-5.043491038826878117e-03,6.202655548558599907e-02,-7.703095750050205403e-04,8.417426632017371846e-02,-3.534238023892628811e-02
3.022364976183953156e-03,-1.776767967374311141e-03,3.037660111218409842e-02,-6.685771700850072496e-03,5.835763991334989159e-02,-2.629067284270190236e-02
2.918510245419365413e-03,-1.955363265299690095e-03,3.061222715344702472e-02,-6.605711796766324147e-03,5.829529434967362089e-02,-2.626885617992687910e-02
2.815320043167412415e-03,-2.126828124436781070e-03,2.900519937062007170e-02,-6.524169557069203068e-03,5.823680095058908490e-02,-2.625794666798860963e-02
2.755225439820298706e-03,-2.246917704753281092e-03,2.730222803588733260e-02,-6.469546330888064842e-03,5.820737873728441120e-02,-2.624846233693073350e-02
2.804277178679513444e-03,-2.287833020476061352e-03,2.393094893786751332e-02,-6.448186339152810719e-03,5.824073607636796879e-02,-2.624710771448020286e-02
2.689637965619558202e-03,-2.464129981889138371e-03,2.102742686499159408e-02,-6.353710143588767872e-03,5.817945338099253516e-02,-2.624868687879387472e-02
1.787094946759688798e-03,6.264937574557705169e-04,-1.995786162283219589e-02,-7.094431631398490090e-02,6.295349820555803944e-02,-1.652041305050181569e-02
1.764671409266824198e-03,5.373869909521822308e-04,-2.141602774861961489e-02,-7.089434045097264825e-02,6.294216856433984542e-02,-1.652027764522596975e-02
1.548891013319379176e-03,2.426071593933307180e-04,-2.158006270837586893e-02,-7.073852274511106819e-02,6.282515946431758980e-02,-1.653206418460154495e-02
1.498371308513373346e-03,6.081466825553008548e-05,-2.064957528269339981e-02,-7.063891599840874114e-02,6.279616852527727944e-02,-1.654484819730460063e-02
1.365599501218986564e-03,-1.343666894264364253e-04,-2.047689581060929687e-02,-7.053590189924030529e-02,6.272522002359462445e-02,-1.655216244072656162e-02
1.225369076289257488e-03,-3.329836110646695879e-04,-2.032032081014234492e-02,-7.042762411668332390e-02,6.265313481357157044e-02,-1.656467573672284685e-02
