x,y,z,qw,qx,qy,qz
-3.938693334129210466e-03,2.519390713413347319e-02,6.981806614494302510e-01,2.120130057968369064e-01,1.810640875606897016e-01,6.154216481842330611e-01,-7.372397686743488165e-01
-1.609246262639321256e-03,2.178220477788263276e-02,7.150710015226308114e-01,2.110690398897991649e-01,1.811792421494119454e-01,6.177009759768067321e-01,-7.355742293551777999e-01
-1.609246262639320822e-03,2.178220477788263970e-02,7.150710015226309224e-01,2.110690398897991926e-01,1.811792421494121674e-01,6.177009759768068431e-01,-7.355742293551776889e-01
-1.609246262639320822e-03,2.178220477788264664e-02,7.150710015226310334e-01,2.110690398897993592e-01,1.811792421494117233e-01,6.177009759768067321e-01,-7.355742293551774669e-01
-1.609246262639319955e-03,2.178220477788265011e-02,7.150710015226310334e-01,2.110690398897994702e-01,1.811792421494118344e-01,6.177009759768068431e-01,-7.355742293551774669e-01
-1.609246262639319087e-03,2.178220477788265011e-02,7.150710015226310334e-01,2.110690398897993592e-01,1.811792421494122785e-01,6.177009759768069541e-01,-7.355742293551774669e-01
-1.609246262639320822e-03,2.178220477788264664e-02,7.150710015226310334e-01,2.110690398897994147e-01,1.811792421494120564e-01,6.177009759768067321e-01,-7.355742293551771338e-01
1.135472623662512476e-03,1.862211152857077764e-02,7.013507305644227641e-01,1.901392750232610007e-01,1.832268574007285822e-01,6.426768485505655049e-01,-7.191949966162135555e-01
1.135472623662517246e-03,1.862211152857075683e-02,7.013507305644226530e-01,1.901392750232610007e-01,1.832268574007284156e-01,6.426768485505653938e-01,-7.191949966162134444e-01
1.135472623662520065e-03,1.862211152857074295e-02,7.013507305644224310e-01,1.901392750232610285e-01,1.832268574007280826e-01,6.426768485505652828e-01,-7.191949966162133334e-01
1.135472623662519415e-03,1.862211152857073948e-02,7.013507305644222090e-01,1.901392750232610562e-01,1.832268574007283046e-01,6.426768485505655049e-01,-7.191949966162136665e-01
1.135472623662519415e-03,1.862211152857073948e-02,7.013507305644220979e-01,1.901392750232609730e-01,1.832268574007286377e-01,6.426768485505656159e-01,-7.191949966162136665e-01
1.135472623662521149e-03,1.862211152857073948e-02,7.013507305644220979e-01,1.901392750232609730e-01,1.832268574007286377e-01,6.426768485505653938e-01,-7.191949966162135555e-01
2.909839704448493897e-03,1.648062835302059256e-02,6.662457922233190333e-01,1.763420358440196678e-01,1.914529299827663900e-01,6.734692813306911718e-01,-6.918731018758592644e-01
2.909839704448496066e-03,1.648062835302058562e-02,6.662457922233190333e-01,1.763420358440196123e-01,1.914529299827664177e-01,6.734692813306910608e-01,-6.918731018758590423e-01
2.909839704448497801e-03,1.648062835302058562e-02,6.662457922233190333e-01,1.763420358440195290e-01,1.914529299827669728e-01,6.734692813306912829e-01,-6.918731018758592644e-01
2.909839704448496066e-03,1.648062835302058216e-02,6.662457922233190333e-01,1.763420358440195290e-01,1.914529299827668618e-01,6.734692813306911718e-01,-6.918731018758590423e-01
2.909839704448496066e-03,1.648062835302058216e-02,6.662457922233190333e-01,1.763420358440195013e-01,1.914529299827671949e-01,6.734692813306911718e-01,-6.918731018758591533e-01
2.909839704448496066e-03,1.648062835302058216e-02,6.662457922233190333e-01,1.763420358440195013e-01,1.914529299827671949e-01,6.734692813306909498e-01,-6.918731018758590423e-01
2.721024375993342202e-03,1.580349828373565219e-02,6.350740796761794593e-01,1.738458184036510423e-01,1.943190559186082911e-01,6.783036062890773765e-01,-6.869657586995860932e-01
2.721024375993337865e-03,1.580349828373564872e-02,6.350740796761796814e-01,1.738458184036511533e-01,1.943190559186076527e-01,6.783036062890771545e-01,-6.869657586995859821e-01
2.721024375993337865e-03,1.580349828373564525e-02,6.350740796761796814e-01,1.738458184036512089e-01,1.943190559186076527e-01,6.783036062890773765e-01,-6.869657586995860932e-01
2.721024375993333529e-03,1.580349828373564178e-02,6.350740796761796814e-01,1.738458184036513199e-01,1.943190559186069866e-01,6.783036062890771545e-01,-6.869657586995859821e-01
2.721024375993332228e-03,1.580349828373564525e-02,6.350740796761796814e-01,1.738458184036513754e-01,1.943190559186070976e-01,6.783036062890774875e-01,-6.869657586995862042e-01
2.721024375993334830e-03,1.580349828373564178e-02,6.350740796761796814e-01,1.738458184036514032e-01,1.943190559186072086e-01,6.783036062890774875e-01,-6.869657586995863152e-01
3.172325948842084041e-03,1.630244649967483098e-02,6.613764315648638092e-01,1.808548833040379000e-01,1.971368011777082097e-01,6.734561626581698768e-01,-6.891192855988260701e-01
3.172325948842079704e-03,1.630244649967482751e-02,6.613764315648636982e-01,1.808548833040379000e-01,1.971368011777079321e-01,6.734561626581698768e-01,-6.891192855988259591e-01
3.172325948842082306e-03,1.630244649967482404e-02,6.613764315648636982e-01,1.808548833040378445e-01,1.971368011777080431e-01,6.734561626581698768e-01,-6.891192855988259591e-01
3.172325948842076235e-03,1.630244649967482404e-02,6.613764315648636982e-01,1.808548833040377612e-01,1.971368011777080431e-01,6.734561626581698768e-01,-6.891192855988260701e-01
3.172325948842072332e-03,1.630244649967482751e-02,6.613764315648636982e-01,1.808548833040377890e-01,1.971368011777078211e-01,6.734561626581699878e-01,-6.891192855988259591e-01
3.172325948842069730e-03,1.630244649967482404e-02,6.613764315648636982e-01,1.808548833040379000e-01,1.971368011777074880e-01,6.734561626581698768e-01,-6.891192855988259591e-01
2.251557786993267814e-03,1.941736511155645051e-02,7.028801899644834261e-01,1.886000437202399738e-01,1.929600684652245379e-01,6.608483084537450925e-01,-7.003398808438965339e-01
2.251557786993272584e-03,1.941736511155646439e-02,7.028801899644836482e-01,1.886000437202399460e-01,1.929600684652246212e-01,6.608483084537452035e-01,-7.003398808438965339e-01
2.251557786993275186e-03,1.941736511155647132e-02,7.028801899644837592e-01,1.886000437202399738e-01,1.929600684652242881e-01,6.608483084537449814e-01,-7.003398808438964229e-01
2.251557786993274753e-03,1.941736511155647826e-02,7.028801899644837592e-01,1.886000437202401681e-01,1.929600684652240661e-01,6.608483084537450925e-01,-7.003398808438964229e-01
2.251557786993274753e-03,1.941736511155647826e-02,7.028801899644837592e-01,1.886000437202402513e-01,1.929600684652236220e-01,6.608483084537450925e-01,-7.003398808438963119e-01
2.251557786993274753e-03,1.941736511155647826e-02,7.028801899644837592e-01,1.886000437202402236e-01,1.929600684652241771e-01,6.608483084537453145e-01,-7.003398808438966450e-01
-2.682082658219102182e-03,2.339238827312934560e-02,7.041458026898850253e-01,1.937644335376419447e-01,1.746516898029436549e-01,6.232463998084256662e-01,-7.372354146883133286e-01
-2.682082658219102182e-03,2.339238827312935948e-02,7.041458026898848033e-01,1.937644335376418059e-01,1.746516898029440990e-01,6.232463998084258883e-01,-7.372354146883135506e-01
-2.682082658219102182e-03,2.339238827312936989e-02,7.041458026898845812e-01,1.937644335376415283e-01,1.746516898029445430e-01,6.232463998084258883e-01,-7.372354146883133286e-01
-2.682082658219103050e-03,2.339238827312936642e-02,7.041458026898842482e-01,1.937644335376414451e-01,1.746516898029445430e-01,6.232463998084256662e-01,-7.372354146883128845e-01
-2.682082658219108254e-03,2.339238827312936642e-02,7.041458026898841371e-01,1.937644335376413340e-01,1.746516898029450982e-01,6.232463998084259993e-01,-7.372354146883131065e-01
-2.682082658219114325e-03,2.339238827312936989e-02,7.041458026898840261e-01,1.937644335376411953e-01,1.746516898029448761e-01,6.232463998084258883e-01,-7.372354146883128845e-01
-4.237637773481299670e-03,2.543147545642529539e-02,6.972370635397596716e-01,2.111323553372975170e-01,1.811307340134533650e-01,6.162565949740514970e-01,-7.367785249832276007e-01
-4.237637773481301405e-03,2.543147545642528151e-02,6.972370635397596716e-01,2.111323553372976003e-01,1.811307340134530319e-01,6.162565949740513860e-01,-7.367785249832274896e-01
-4.237637773481296201e-03,2.543147545642527110e-02,6.972370635397596716e-01,2.111323553372976836e-01,1.811307340134524768e-01,6.162565949740513860e-01,-7.367785249832274896e-01
-4.237637773481294466e-03,2.543147545642527110e-02,6.972370635397596716e-01,2.111323553372976836e-01,1.811307340134524768e-01,6.162565949740514970e-01,-7.367785249832277117e-01
-4.237637773481290129e-03,2.543147545642527110e-02,6.972370635397596716e-01,2.111323553372976836e-01,1.811307340134523658e-01,6.162565949740512750e-01,-7.367785249832277117e-01
-4.237637773481288395e-03,2.543147545642526763e-02,6.972370635397596716e-01,2.111323553372977113e-01,1.811307340134522548e-01,6.162565949740516080e-01,-7.367785249832279337e-01
-1.572296796653998349e-03,2.179128235712908881e-02,7.115247687702785928e-01,2.028255596496248148e-01,1.772459671446425800e-01,6.299864021687664462e-01,-7.283974138931507136e-01
-1.572296796653995530e-03,2.179128235712909228e-02,7.115247687702784818e-01,2.028255596496248148e-01,1.772459671446428020e-01,6.299864021687664462e-01,-7.283974138931508246e-01
-1.572296796653992711e-03,2.179128235712909922e-02,7.115247687702784818e-01,2.028255596496247870e-01,1.772459671446428020e-01,6.299864021687666682e-01,-7.283974138931508246e-01
-1.572296796653994445e-03,2.179128235712910269e-02,7.115247687702784818e-01,2.028255596496246760e-01,1.772459671446430240e-01,6.299864021687665572e-01,-7.283974138931508246e-01
-1.572296796653994445e-03,2.179128235712910269e-02,7.115247687702784818e-01,2.028255596496247037e-01,1.772459671446429130e-01,6.299864021687665572e-01,-7.283974138931507136e-01
-1.572296796653994445e-03,2.179128235712909922e-02,7.115247687702784818e-01,2.028255596496246482e-01,1.772459671446430240e-01,6.299864021687666682e-01,-7.283974138931508246e-01
1.438312209974917412e-03,1.871376049675325601e-02,6.947925312513884011e-01,1.918247753358325869e-01,1.847522426858985156e-01,6.501285753002961076e-01,-7.116197720467689614e-01
1.438312209974913509e-03,1.871376049675324907e-02,6.947925312513884011e-01,1.918247753358325314e-01,1.847522426858987377e-01,6.501285753002959966e-01,-7.116197720467688503e-01
1.438312209974911557e-03,1.871376049675324907e-02,6.947925312513884011e-01,1.918247753358325314e-01,1.847522426858987377e-01,6.501285753002959966e-01,-7.116197720467689614e-01
1.438312209974911340e-03,1.871376049675324560e-02,6.947925312513884011e-01,1.918247753358323648e-01,1.847522426858995148e-01,6.501285753002962187e-01,-7.116197720467691834e-01
1.438312209974912208e-03,1.871376049675324560e-02,6.947925312513884011e-01,1.918247753358322816e-01,1.847522426858998479e-01,6.501285753002961076e-01,-7.116197720467691834e-01
1.438312209974910473e-03,1.871376049675324560e-02,6.947925312513884011e-01,1.918247753358322261e-01,1.847522426858998479e-01,6.501285753002959966e-01,-7.116197720467689614e-01
2.461298793454014082e-03,1.709421949221452686e-02,6.544267923254202257e-01,1.813982154578085149e-01,1.942489600389912252e-01,6.780233364114203187e-01,-6.853075107088927309e-01
2.461298793454013215e-03,1.709421949221451645e-02,6.544267923254202257e-01,1.813982154578084871e-01,1.942489600389912807e-01,6.780233364114203187e-01,-6.853075107088927309e-01
2.461298793454015817e-03,1.709421949221451645e-02,6.544267923254202257e-01,1.813982154578084316e-01,1.942489600389917248e-01,6.780233364114200967e-01,-6.853075107088928419e-01
2.461298793454009745e-03,1.709421949221451298e-02,6.544267923254202257e-01,1.813982154578084038e-01,1.942489600389919469e-01,6.780233364114200967e-01,-6.853075107088928419e-01
2.461298793454005842e-03,1.709421949221451298e-02,6.544267923254202257e-01,1.813982154578083483e-01,1.942489600389917248e-01,6.780233364114198746e-01,-6.853075107088928419e-01
2.461298793454003240e-03,1.709421949221451298e-02,6.544267923254202257e-01,1.813982154578083761e-01,1.942489600389915028e-01,6.780233364114198746e-01,-6.853075107088927309e-01
2.743877985926404355e-03,1.596375500463523278e-02,6.333865679879767674e-01,1.747049789562233058e-01,1.953448710180365755e-01,6.794411005686953331e-01,-6.853308270848849082e-01
2.743877985926403487e-03,1.596375500463522931e-02,6.333865679879765453e-01,1.747049789562232780e-01,1.953448710180365477e-01,6.794411005686953331e-01,-6.853308270848849082e-01
2.743877985926403487e-03,1.596375500463522931e-02,6.333865679879764343e-01,1.747049789562232780e-01,1.953448710180364367e-01,6.794411005686952221e-01,-6.853308270848849082e-01
2.743877985926399150e-03,1.596375500463522931e-02,6.333865679879763233e-01,1.747049789562232225e-01,1.953448710180366588e-01,6.794411005686953331e-01,-6.853308270848849082e-01
2.743877985926397849e-03,1.596375500463523278e-02,6.333865679879763233e-01,1.747049789562232502e-01,1.953448710180367698e-01,6.794411005686953331e-01,-6.853308270848849082e-01
2.743877985926400451e-03,1.596375500463522931e-02,6.333865679879763233e-01,1.747049789562232225e-01,1.953448710180367698e-01,6.794411005686952221e-01,-6.853308270848849082e-01
3.505982506887057436e-03,1.764525256886928517e-02,6.644625455173129858e-01,1.906041805393361988e-01,2.034562064753303590e-01,6.722631942979255815e-01,-6.858117934243660452e-01
3.505982506887052666e-03,1.764525256886927823e-02,6.644625455173132078e-01,1.906041805393363375e-01,2.034562064753299149e-01,6.722631942979254704e-01,-6.858117934243659342e-01
3.505982506887052666e-03,1.764525256886926782e-02,6.644625455173133188e-01,1.906041805393362543e-01,2.034562064753300259e-01,6.722631942979256925e-01,-6.858117934243662672e-01
3.505982506887048329e-03,1.764525256886925741e-02,6.644625455173134299e-01,1.906041805393361710e-01,2.034562064753301369e-01,6.722631942979256925e-01,-6.858117934243662672e-01
3.505982506887047028e-03,1.764525256886925741e-02,6.644625455173134299e-01,1.906041805393361710e-01,2.034562064753300259e-01,6.722631942979255815e-01,-6.858117934243661562e-01
3.505982506887049630e-03,1.764525256886926088e-02,6.644625455173134299e-01,1.906041805393360600e-01,2.034562064753305810e-01,6.722631942979259145e-01,-6.858117934243663782e-01
2.053878067856952129e-03,2.045055360905870603e-02,7.122416477238949772e-01,1.903293772410282747e-01,1.907874019706237156e-01,6.636557673336614949e-01,-6.978079376827919234e-01
2.053878067856950394e-03,2.045055360905868869e-02,7.122416477238947552e-01,1.903293772410282469e-01,1.907874019706237156e-01,6.636557673336613838e-01,-6.978079376827917013e-01
2.053878067856952129e-03,2.045055360905867828e-02,7.122416477238946442e-01,1.903293772410282192e-01,1.907874019706237156e-01,6.636557673336612728e-01,-6.978079376827919234e-01
2.053878067856950394e-03,2.045055360905867828e-02,7.122416477238944221e-01,1.903293772410282192e-01,1.907874019706238267e-01,6.636557673336612728e-01,-6.978079376827917013e-01
2.053878067856950394e-03,2.045055360905867828e-02,7.122416477238940891e-01,1.903293772410282469e-01,1.907874019706242708e-01,6.636557673336613838e-01,-6.978079376827919234e-01
2.053878067856950394e-03,2.045055360905867481e-02,7.122416477238938670e-01,1.903293772410283857e-01,1.907874019706238267e-01,6.636557673336610508e-01,-6.978079376827917013e-01
-2.042544918590542477e-03,2.392271615525544751e-02,7.050637682706095699e-01,2.009735300316941864e-01,1.783794330641459147e-01,6.219966161723978759e-01,-7.354662654101821184e-01
-2.042544918590541610e-03,2.392271615525545098e-02,7.050637682706093479e-01,2.009735300316942141e-01,1.783794330641460535e-01,6.219966161723977649e-01,-7.354662654101820074e-01
-2.042544918590540742e-03,2.392271615525545791e-02,7.050637682706092368e-01,2.009735300316942697e-01,1.783794330641461645e-01,6.219966161723977649e-01,-7.354662654101820074e-01
-2.042544918590538140e-03,2.392271615525546138e-02,7.050637682706090148e-01,2.009735300316942974e-01,1.783794330641462755e-01,6.219966161723977649e-01,-7.354662654101820074e-01
-2.042544918590538140e-03,2.392271615525545445e-02,7.050637682706090148e-01,2.009735300316942141e-01,1.783794330641466086e-01,6.219966161723976539e-01,-7.354662654101821184e-01
-2.042544918590538140e-03,2.392271615525545445e-02,7.050637682706090148e-01,2.009735300316941031e-01,1.783794330641472747e-01,6.219966161723978759e-01,-7.354662654101822294e-01
-4.400122644940912542e-03,2.541393308130356077e-02,6.990898450773121997e-01,2.085396025968510036e-01,1.802183949618394176e-01,6.181801500346318923e-01,-7.361289740047499697e-01
-4.400122644940910807e-03,2.541393308130356771e-02,6.990898450773125328e-01,2.085396025968509481e-01,1.802183949618397785e-01,6.181801500346320033e-01,-7.361289740047498587e-01
-4.400122644940911674e-03,2.541393308130357465e-02,6.990898450773127548e-01,2.085396025968508926e-01,1.802183949618400005e-01,6.181801500346320033e-01,-7.361289740047498587e-01
-4.400122644940913409e-03,2.541393308130357812e-02,6.990898450773128658e-01,2.085396025968509759e-01,1.802183949618396674e-01,6.181801500346320033e-01,-7.361289740047498587e-01
-4.400122644940917746e-03,2.541393308130357812e-02,6.990898450773128658e-01,2.085396025968509204e-01,1.802183949618396674e-01,6.181801500346321143e-01,-7.361289740047498587e-01
-4.400122644940919481e-03,2.541393308130357465e-02,6.990898450773128658e-01,2.085396025968508371e-01,1.802183949618398895e-01,6.181801500346322253e-01,-7.361289740047499697e-01
3.500574229858294945e-04,2.113141239677625294e-02,7.156852147541409304e-01,1.994291790508502249e-01,1.739986045510134582e-01,6.305639332698216304e-01,-7.296174437447998651e-01
3.500574229858271634e-04,2.113141239677624600e-02,7.156852147541411524e-01,1.994291790508500861e-01,1.739986045510136803e-01,6.305639332698215194e-01,-7.296174437447996430e-01
3.500574229858286271e-04,2.113141239677624253e-02,7.156852147541412634e-01,1.994291790508500306e-01,1.739986045510141244e-01,6.305639332698217414e-01,-7.296174437447997541e-01
3.500574229858271634e-04,2.113141239677624253e-02,7.156852147541413744e-01,1.994291790508499751e-01,1.739986045510139023e-01,6.305639332698215194e-01,-7.296174437447996430e-01
3.500574229858268924e-04,2.113141239677624253e-02,7.156852147541413744e-01,1.994291790508499751e-01,1.739986045510141244e-01,6.305639332698216304e-01,-7.296174437447997541e-01
3.500574229858266213e-04,2.113141239677623906e-02,7.156852147541413744e-01,1.994291790508499196e-01,1.739986045510141244e-01,6.305639332698214083e-01,-7.296174437447997541e-01
1.720516604848699180e-03,1.882633838710990465e-02,6.843290103532200241e-01,1.939648748797224431e-01,1.911004944677436035e-01,6.517763491380587082e-01,-7.078459006248047913e-01
1.720516604848701565e-03,1.882633838710990118e-02,6.843290103532199131e-01,1.939648748797224986e-01,1.911004944677434647e-01,6.517763491380585972e-01,-7.078459006248046803e-01
1.720516604848704384e-03,1.882633838710990118e-02,6.843290103532198021e-01,1.939648748797226652e-01,1.911004944677433537e-01,6.517763491380585972e-01,-7.078459006248045693e-01
1.720516604848706986e-03,1.882633838710990118e-02,6.843290103532196911e-01,1.939648748797227484e-01,1.911004944677432427e-01,6.517763491380585972e-01,-7.078459006248045693e-01
1.720516604848708071e-03,1.882633838710990118e-02,6.843290103532196911e-01,1.939648748797228595e-01,1.911004944677433537e-01,6.517763491380587082e-01,-7.078459006248045693e-01
1.720516604848712407e-03,1.882633838710989771e-02,6.843290103532196911e-01,1.939648748797229982e-01,1.911004944677431316e-01,6.517763491380585972e-01,-7.078459006248045693e-01
2.570679142982335800e-03,1.663147883261772639e-02,6.500261810145785413e-01,1.758208002340304610e-01,1.918824369655496576e-01,6.782032256627341660e-01,-6.872470889642890990e-01
2.570679142982330596e-03,1.663147883261772986e-02,6.500261810145783192e-01,1.758208002340304332e-01,1.918824369655497408e-01,6.782032256627341660e-01,-6.872470889642890990e-01
2.570679142982327560e-03,1.663147883261772986e-02,6.500261810145782082e-01,1.758208002340303500e-01,1.918824369655501849e-01,6.782032256627342770e-01,-6.872470889642890990e-01
2.570679142982328427e-03,1.663147883261773333e-02,6.500261810145780972e-01,1.758208002340302389e-01,1.918824369655506290e-01,6.782032256627342770e-01,-6.872470889642890990e-01
2.570679142982329295e-03,1.663147883261773333e-02,6.500261810145780972e-01,1.758208002340302389e-01,1.918824369655504070e-01,6.782032256627341660e-01,-6.872470889642887659e-01
2.570679142982332764e-03,1.663147883261772986e-02,6.500261810145780972e-01,1.758208002340301279e-01,1.918824369655508510e-01,6.782032256627343880e-01,-6.872470889642889880e-01
3.209800588287071033e-03,1.576415826380836438e-02,6.395024232309552970e-01,1.721414065764961254e-01,1.957483537201944179e-01,6.784938688053272493e-01,-6.868012726773872201e-01
3.209800588287069732e-03,1.576415826380836438e-02,6.395024232309554080e-01,1.721414065764962087e-01,1.957483537201942791e-01,6.784938688053269162e-01,-6.868012726773869980e-01
3.209800588287071467e-03,1.576415826380836438e-02,6.395024232309554080e-01,1.721414065764962087e-01,1.957483537201946122e-01,6.784938688053270273e-01,-6.868012726773873311e-01
3.209800588287069732e-03,1.576415826380836438e-02,6.395024232309555190e-01,1.721414065764961809e-01,1.957483537201948343e-01,6.784938688053269162e-01,-6.868012726773873311e-01
3.209800588287069732e-03,1.576415826380836438e-02,6.395024232309555190e-01,1.721414065764961532e-01,1.957483537201951673e-01,6.784938688053269162e-01,-6.868012726773873311e-01
3.209800588287069732e-03,1.576415826380836438e-02,6.395024232309555190e-01,1.721414065764962087e-01,1.957483537201950563e-01,6.784938688053265832e-01,-6.868012726773873311e-01
3.081552901612154283e-03,1.835712160882707264e-02,6.699753199542355375e-01,1.846530187005471224e-01,2.009499090941674615e-01,6.751757872559163154e-01,-6.853174833777225805e-01
3.081552901612157318e-03,1.835712160882706223e-02,6.699753199542355375e-01,1.846530187005470391e-01,2.009499090941674337e-01,6.751757872559164264e-01,-6.853174833777225805e-01
3.081552901612162089e-03,1.835712160882705529e-02,6.699753199542355375e-01,1.846530187005470391e-01,2.009499090941672117e-01,6.751757872559163154e-01,-6.853174833777223585e-01
3.081552901612160354e-03,1.835712160882705182e-02,6.699753199542355375e-01,1.846530187005470947e-01,2.009499090941672117e-01,6.751757872559164264e-01,-6.853174833777224695e-01
3.081552901612160354e-03,1.835712160882705182e-02,6.699753199542356485e-01,1.846530187005470947e-01,2.009499090941671007e-01,6.751757872559164264e-01,-6.853174833777224695e-01
3.081552901612160354e-03,1.835712160882704835e-02,6.699753199542356485e-01,1.846530187005471779e-01,2.009499090941667676e-01,6.751757872559163154e-01,-6.853174833777223585e-01
1.858145638544129964e-03,2.075800497552334617e-02,7.133514901980396727e-01,1.930930597918221192e-01,1.891432056431083530e-01,6.546106964997919775e-01,-7.059920353993648368e-01
1.858145638544134951e-03,2.075800497552333229e-02,7.133514901980397838e-01,1.930930597918219527e-01,1.891432056431087139e-01,6.546106964997918665e-01,-7.059920353993650588e-01
1.858145638544139505e-03,2.075800497552332882e-02,7.133514901980398948e-01,1.930930597918218694e-01,1.891432056431087139e-01,6.546106964997917554e-01,-7.059920353993650588e-01
1.858145638544138854e-03,2.075800497552332535e-02,7.133514901980398948e-01,1.930930597918219249e-01,1.891432056431084918e-01,6.546106964997915334e-01,-7.059920353993650588e-01
1.858145638544138854e-03,2.075800497552332535e-02,7.133514901980398948e-01,1.930930597918220359e-01,1.891432056431081588e-01,6.546106964997914224e-01,-7.059920353993648368e-01
1.858145638544138854e-03,2.075800497552332535e-02,7.133514901980398948e-01,1.930930597918220082e-01,1.891432056431086028e-01,6.546106964997918665e-01,-7.059920353993652808e-01
