x_error,y_error,z_error,rx_error,ry_error,rz_error
3.172325948842072332e-03,-3.697553500325172909e-03,-2.422560395759720819e-02,-1.420661564195109007e-02,6.954789412896204837e-02,-2.862759394958396680e-02
3.172325948842069730e-03,-3.697553500325176379e-03,-4.207258882087849816e-02,-1.420661564195142314e-02,6.954789412896232592e-02,-2.862759394958346720e-02
2.251557786993267814e-03,-5.826348884435499087e-04,-1.653082077770406944e-02,-5.142720965901191599e-02,6.414747784768559669e-02,-2.267917099135155490e-02
2.251557786993272584e-03,-5.826348884435360309e-04,-3.231283371715698571e-02,-5.142720965901169394e-02,6.414747784768548566e-02,-2.267917099135172143e-02
2.251557786993275186e-03,-5.826348884435290920e-04,-4.953382675914907995e-02,-5.142720965901202701e-02,6.414747784768581873e-02,-2.267917099135122183e-02
2.251557786993274753e-03,-5.826348884435221531e-04,-6.408979599743025446e-02,-5.142720965901202701e-02,6.414747784768592975e-02,-2.267917099135066672e-02
2.251557786993274753e-03,-5.826348884435221531e-04,-7.769079392223499081e-02,-5.142720965901213803e-02,6.414747784768642935e-02,-2.267917099134988956e-02
2.251557786993274753e-03,-5.826348884435221531e-04,-9.157377426891466499e-02,-5.142720965901202701e-02,6.414747784768592975e-02,-2.267917099135066672e-02
-2.682082658219102182e-03,3.392388273129345183e-03,-1.011672313677322022e-01,-1.620987491144254555e-01,8.166987428977053043e-02,-2.272020493414935241e-02
-2.682082658219102182e-03,3.392388273129359061e-03,-1.104451854692949375e-01,-1.620987491144251225e-01,8.166987428977036390e-02,-2.272020493415007406e-02
-2.682082658219102182e-03,3.392388273129369469e-03,-1.188072307573810882e-01,-1.620987491144245396e-01,8.166987428977007246e-02,-2.272020493415107326e-02
-2.682082658219103050e-03,3.392388273129366000e-03,-1.242591960894126046e-01,-1.620987491144242343e-01,8.166987428976986430e-02,-2.272020493415096570e-02
-2.682082658219108254e-03,3.392388273129366000e-03,-1.277542217241783851e-01,-1.620987491144237624e-01,8.166987428976946184e-02,-2.272020493415185041e-02
-2.682082658219114325e-03,3.392388273129369469e-03,-1.292772014605065856e-01,-1.620987491144236792e-01,8.166987428976980878e-02,-2.272020493415163184e-02
-4.237637773481299670e-03,5.431475456425294973e-03,-1.353729523293809578e-01,-1.755560616009766706e-01,4.628920358566135373e-02,-1.079445779196963259e-02
-4.237637773481301405e-03,5.431475456425281095e-03,-1.325349701516466139e-01,-1.755560616009768926e-01,4.628920358566157578e-02,-1.079445779196902197e-02
-4.237637773481296201e-03,5.431475456425270687e-03,-1.269789398782090739e-01,-1.755560616009771147e-01,4.628920358566224191e-02,-1.079445779196813206e-02
-4.237637773481294466e-03,5.431475456425270687e-03,-1.200299347512560066e-01,-1.755560616009773367e-01,4.628920358566235294e-02,-1.079445779196824308e-02
-4.237637773481290129e-03,5.431475456425270687e-03,-1.113059509866075603e-01,-1.755560616009776698e-01,4.628920358566235294e-02,-1.079445779196813206e-02
-4.237637773481288395e-03,5.431475456425267218e-03,-9.954592596219347111e-02,-1.755560616009775310e-01,4.628920358566273457e-02,-1.079445779196796379e-02
-1.572296796653998349e-03,1.791282357129088398e-03,-7.326626211351050522e-02,-1.437605774105903123e-01,6.501096715483989374e-02,-7.350142401421433901e-03
-1.572296796653995530e-03,1.791282357129091868e-03,-6.002819448655749568e-02,-1.437605774105904510e-01,6.501096715483972721e-02,-7.350142401421766968e-03
-1.572296796653992711e-03,1.791282357129098807e-03,-4.391621023362779486e-02,-1.437605774105901180e-01,6.501096715483983823e-02,-7.350142401421766968e-03
-1.572296796653994445e-03,1.791282357129102276e-03,-2.876926809495594650e-02,-1.437605774105901180e-01,6.501096715483956068e-02,-7.350142401422156413e-03
-1.572296796653994445e-03,1.791282357129102276e-03,-1.310223013108868795e-02,-1.437605774105901180e-01,6.501096715483972721e-02,-7.350142401421989879e-03
-1.572296796653994445e-03,1.791282357129098807e-03,4.826770723403428498e-03,-1.437605774105899792e-01,6.501096715483972721e-02,-7.350142401422211057e-03
1.438312209974917412e-03,-1.286239503246744409e-03,4.012501954513414404e-03,-8.599095467693429473e-02,7.112503368952617644e-02,-1.661520160124179898e-02
1.438312209974913509e-03,-1.286239503246751348e-03,1.964253735490406605e-02,-8.599095467693418371e-02,7.112503368952595439e-02,-1.661520160124213205e-02
1.438312209974911557e-03,-1.286239503246751348e-03,3.656552624650555305e-02,-8.599095467693440575e-02,7.112503368952595439e-02,-1.661520160124218756e-02
1.438312209974911340e-03,-1.286239503246754817e-03,5.074956250138840108e-02,-8.599095467693396166e-02,7.112503368952528826e-02,-1.661520160124340881e-02
1.438312209974912208e-03,-1.286239503246754817e-03,6.388253521867359730e-02,-8.599095467693407269e-02,7.112503368952489968e-02,-1.661520160124401943e-02
1.438312209974910473e-03,-1.286239503246754817e-03,7.713654828019700371e-02,-8.599095467693383676e-02,7.112503368952483029e-02,-1.661520160124407147e-02
2.461298793454014082e-03,-2.905780507785473560e-03,4.698679751340850697e-02,-4.361744689546179568e-03,7.303189685758632033e-02,-2.043493951697033031e-02
2.461298793454013215e-03,-2.905780507785483968e-03,5.555479830686549381e-02,-4.361744689546068546e-03,7.303189685758620930e-02,-2.043493951697044134e-02
2.461298793454015817e-03,-2.905780507785483968e-03,6.305277651731477917e-02,-4.361744689546401613e-03,7.303189685758576521e-02,-2.043493951697116298e-02
2.461298793454009745e-03,-2.905780507785487438e-03,6.769377535764675713e-02,-4.361744689546179568e-03,7.303189685758554317e-02,-2.043493951697144054e-02
2.461298793454005842e-03,-2.905780507785487438e-03,7.034880465452175713e-02,-4.361744689546624525e-03,7.303189685758577909e-02,-2.043493951697138850e-02
2.461298793454003240e-03,-2.905780507785487438e-03,7.091078585569365877e-02,-4.361744689546513502e-03,7.303189685758594563e-02,-2.043493951697105543e-02
2.743877985926404355e-03,-4.036244995364767635e-03,4.820456878143375423e-02,8.322679020142991152e-04,8.120207059300743602e-02,-3.035247384951045291e-02
2.743877985926403487e-03,-4.036244995364771104e-03,4.452956572967581295e-02,8.322679020142991152e-04,8.120207059300754704e-02,-3.035247384951045291e-02
2.743877985926403487e-03,-4.036244995364771104e-03,3.806655303436312643e-02,8.322679020141879845e-04,8.120207059300771357e-02,-3.035247384951034189e-02
2.743877985926399150e-03,-4.036244995364771104e-03,3.035758391815213120e-02,8.322679020144101375e-04,8.120207059300743602e-02,-3.035247384951067495e-02
2.743877985926397849e-03,-4.036244995364767635e-03,2.092856780487084567e-02,8.322679020144101375e-04,8.120207059300732499e-02,-3.035247384951073046e-02
2.743877985926400451e-03,-4.036244995364771104e-03,8.459581293640439092e-03,8.322679020142991152e-04,8.120207059300726948e-02,-3.035247384951078597e-02
3.505982506887057436e-03,-2.354747431130715246e-03,2.699554264866066422e-02,-1.281098752449781088e-02,4.594956817020302842e-02,-2.309805419846411995e-02
3.505982506887052666e-03,-2.354747431130722185e-03,1.329852879368043084e-02,-1.281098752449814047e-02,4.594956817020346557e-02,-2.309805419846339483e-02
3.505982506887052666e-03,-2.354747431130732593e-03,-3.215448257100739227e-03,-1.281098752449825150e-02,4.594956817020352108e-02,-2.309805419846367239e-02
3.505982506887048329e-03,-2.354747431130743002e-03,-1.861149012721785567e-02,-1.281098752449814047e-02,4.594956817020352108e-02,-2.309805419846394994e-02
3.505982506887047028e-03,-2.354747431130743002e-03,-3.442142665065528462e-02,-1.281098752449814394e-02,4.594956817020363904e-02,-2.309805419846378688e-02
3.505982506887049630e-03,-2.354747431130739532e-03,-5.237941920436628429e-02,-1.281098752449769985e-02,4.594956817020313944e-02,-2.309805419846467506e-02
2.053878067856952129e-03,4.505536090587056175e-04,-2.042932700755029085e-02,-4.588155185225731986e-02,6.486082108372806521e-02,-1.514319996621841385e-02
2.053878067856950394e-03,4.505536090586882703e-04,-3.586336326243333428e-02,-4.588155185225697985e-02,6.486082108372800969e-02,-1.514319996621841385e-02
2.053878067856952129e-03,4.505536090586778619e-04,-5.243936729075382441e-02,-4.588155185225754884e-02,6.486082108372807908e-02,-1.514319996621858386e-02
2.053878067856950394e-03,4.505536090586778619e-04,-6.621034812571491290e-02,-4.588155185225709087e-02,6.486082108372784316e-02,-1.514319996621869141e-02
2.053878067856950394e-03,4.505536090586778619e-04,-7.883737754466058067e-02,-4.588155185225709781e-02,6.486082108372734356e-02,-1.514319996621930203e-02
2.053878067856950394e-03,4.505536090586743925e-04,-9.142336082102797690e-02,-4.588155185225765292e-02,6.486082108372751009e-02,-1.514319996621858039e-02
-2.042544918590542477e-03,3.922716155255447090e-03,-1.081452313631794393e-01,-1.628638469105328779e-01,6.560612549900142476e-02,-1.779521062397784043e-02
-2.042544918590541610e-03,3.922716155255450560e-03,-1.159792462557578396e-01,-1.628638469105328501e-01,6.560612549900107782e-02,-1.779521062397800349e-02
-2.042544918590540742e-03,3.922716155255457499e-03,-1.225922528475548168e-01,-1.628638469105328501e-01,6.560612549900074475e-02,-1.779521062397805900e-02
-2.042544918590538140e-03,3.922716155255460968e-03,-1.264082471102503380e-01,-1.628638469105327391e-01,6.560612549900063373e-02,-1.779521062397817002e-02
-2.042544918590538140e-03,3.922716155255454029e-03,-1.282162610262659319e-01,-1.628638469105328779e-01,6.560612549900020352e-02,-1.779521062397883963e-02
-2.042544918590538140e-03,3.922716155255454029e-03,-1.278152600497034497e-01,-1.628638469105322950e-01,6.560612549899969004e-02,-1.779521062397989434e-02
-4.400122644940912542e-03,5.413933081303560352e-03,-1.312751451570628447e-01,-1.713587051352655766e-01,5.156380993702431442e-02,-1.196806037818483152e-02
-4.400122644940910807e-03,5.413933081303567291e-03,-1.267721239168281278e-01,-1.713587051352650492e-01,5.156380993702388421e-02,-1.196806037818527908e-02
-4.400122644940911674e-03,5.413933081303574230e-03,-1.194221178133122452e-01,-1.713587051352650215e-01,5.156380993702364829e-02,-1.196806037818566419e-02
-4.400122644940913409e-03,5.413933081303577699e-03,-1.109741655428043705e-01,-1.713587051352651602e-01,5.156380993702410626e-02,-1.196806037818511255e-02
-4.400122644940917746e-03,5.413933081303577699e-03,-1.008691850740542906e-01,-1.713587051352650215e-01,5.156380993702414789e-02,-1.196806037818510908e-02
-4.400122644940919481e-03,5.413933081303574230e-03,-8.772518788167149584e-02,-1.713587051352649104e-01,5.156380993702403687e-02,-1.196806037818549766e-02
3.500574229858294945e-04,1.131412396776252521e-03,-5.807882333179659184e-02,-1.445743027101775713e-01,7.475134545137267217e-02,-7.825337852540739311e-03
3.500574229858271634e-04,1.131412396776245582e-03,-4.396177316089788789e-02,-1.445743027101772382e-01,7.475134545137239461e-02,-7.825337852541127889e-03
3.500574229858286271e-04,1.131412396776242113e-03,-2.709379220386654019e-02,-1.445743027101769052e-01,7.475134545137200603e-02,-7.825337852541795758e-03
3.500574229858271634e-04,1.131412396776242113e-03,-1.149274850269454973e-02,-1.445743027101772660e-01,7.475134545137218645e-02,-7.825337852541629224e-03
3.500574229858268924e-04,1.131412396776242113e-03,4.413242097891401095e-03,-1.445743027101769884e-01,7.475134545137204767e-02,-7.825337852541905045e-03
3.500574229858266213e-04,1.131412396776238644e-03,2.235017752269607971e-02,-1.445743027101772382e-01,7.475134545137195052e-02,-7.825337852542017802e-03
1.720516604848699180e-03,-1.173661612890095768e-03,6.689010963571551116e-03,-7.687472443715695491e-02,5.875828158034095139e-02,-1.998514276983310786e-02
1.720516604848701565e-03,-1.173661612890099237e-03,2.188104282392300259e-02,-7.687472443715695491e-02,5.875828158034095139e-02,-1.998514276983288582e-02
1.720516604848704384e-03,-1.173661612890099237e-03,3.806398044599323960e-02,-7.687472443715687165e-02,5.875828158034068771e-02,-1.998514276983250418e-02
1.720516604848706986e-03,-1.173661612890099237e-03,5.138101230634473104e-02,-7.687472443715698267e-02,5.875828158034079873e-02,-1.998514276983222662e-02
1.720516604848708071e-03,-1.173661612890099237e-03,6.346700321210640983e-02,-7.687472443715676063e-02,5.875828158034063220e-02,-1.998514276983217111e-02
1.720516604848712407e-03,-1.173661612890102707e-03,7.534799228681343664e-02,-7.687472443715720472e-02,5.875828158034057669e-02,-1.998514276983167151e-02
2.570679142982335800e-03,-3.368521167382274029e-03,4.989018705705905443e-02,-5.370634805713292957e-03,8.465783337976083567e-02,-2.551736834787357577e-02
2.570679142982330596e-03,-3.368521167382270559e-03,5.696816709856267202e-02,-5.370634805713181935e-03,8.465783337976078016e-02,-2.551736834787374231e-02
2.570679142982327560e-03,-3.368521167382270559e-03,6.267716673235168567e-02,-5.370634805712960758e-03,8.465783337976036382e-02,-2.551736834787441538e-02
2.570679142982328427e-03,-3.368521167382267090e-03,6.565617826799607926e-02,-5.370634805712626823e-03,8.465783337975990586e-02,-2.551736834787518560e-02
2.570679142982329295e-03,-3.368521167382267090e-03,6.661217954973430722e-02,-5.370634805712293756e-03,8.465783337976001688e-02,-2.551736834787474151e-02
2.570679142982332764e-03,-3.368521167382270559e-03,6.525018003801563715e-02,-5.370634805712070844e-03,8.465783337975973932e-02,-2.551736834787546315e-02
3.209800588287071033e-03,-4.235841736191636037e-03,5.137143415624823017e-02,-1.167742922729617583e-03,8.434200009702833012e-02,-3.538519391973866945e-02
3.209800588287069732e-03,-4.235841736191636037e-03,4.605443281347498807e-02,-1.167742922729839844e-03,8.434200009702812195e-02,-3.538519391973845435e-02
3.209800588287071467e-03,-4.235841736191636037e-03,3.783643049413898396e-02,-1.167742922729951083e-03,8.434200009702785827e-02,-3.538519391973895395e-02
3.209800588287069732e-03,-4.235841736191636037e-03,2.867543501074065748e-02,-1.167742922729951083e-03,8.434200009702758072e-02,-3.538519391973934253e-02
3.209800588287069732e-03,-4.235841736191636037e-03,1.792241377050629580e-02,-1.167742922729839627e-03,8.434200009702710887e-02,-3.538519391973983519e-02
3.209800588287069732e-03,-4.235841736191636037e-03,4.141438428709398600e-03,-1.167742922730395172e-03,8.434200009702713663e-02,-3.538519391973967559e-02
3.081552901612154283e-03,-1.642878391172927777e-03,2.108928784974339887e-02,-6.750752848257437003e-03,5.838977718003195150e-02,-2.629766695305743238e-02
3.081552901612157318e-03,-1.642878391172938185e-03,6.593285652477742786e-03,-6.750752848257214958e-03,5.838977718003217354e-02,-2.629766695305754340e-02
3.081552901612162089e-03,-1.642878391172945124e-03,-1.058071031920193583e-02,-6.750752848257214958e-03,5.838977718003245110e-02,-2.629766695305715482e-02
3.081552901612160354e-03,-1.642878391172948593e-03,-2.634166612974886412e-02,-6.750752848257325980e-03,5.838977718003234008e-02,-2.629766695305709931e-02
3.081552901612160354e-03,-1.642878391172948593e-03,-4.229869737974867316e-02,-6.750752848257325980e-03,5.838977718003256212e-02,-2.629766695305698829e-02
3.081552901612160354e-03,-1.642878391172952063e-03,-6.016368761412371757e-02,-6.750752848257437003e-03,5.838977718003278417e-02,-2.629766695305643318e-02
1.858145638544129964e-03,7.580049755233457531e-04,-3.230150967988998367e-02,-7.100908909999685548e-02,6.299148458785362725e-02,-1.652594050006863519e-02
1.858145638544134951e-03,7.580049755233318753e-04,-4.720850736055393071e-02,-7.100908909999706364e-02,6.299148458785333582e-02,-1.652594050006951990e-02
1.858145638544139505e-03,7.580049755233284059e-04,-6.295054227266327906e-02,-7.100908909999718854e-02,6.299148458785340521e-02,-1.652594050006969337e-02
1.858145638544138854e-03,7.580049755233249364e-04,-7.577753812227261410e-02,-7.100908909999763263e-02,6.299148458785362725e-02,-1.652594050006941581e-02
1.858145638544138854e-03,7.580049755233249364e-04,-8.728754788789760966e-02,-7.100908909999752161e-02,6.299148458785379379e-02,-1.652594050006880172e-02
1.858145638544138854e-03,7.580049755233249364e-04,-9.842951566133506525e-02,-7.100908909999750773e-02,6.299148458785366889e-02,-1.652594050006941234e-02
