x,y,z,qw,qx,qy,qz
-1.745970838750475007e-03,1.431146857892516035e-02,6.626498771233867435e-01,2.141701694701350633e-01,2.138522229790267293e-01,6.749118918075192042e-01,-6.729727360992109331e-01
-1.779279521915643446e-03,1.431431013767519786e-02,6.590282090460725106e-01,2.141739142170965005e-01,2.138565149626221462e-01,6.749091250845953294e-01,-6.729729551434555646e-01
-1.800274136807198094e-03,1.430252146101120350e-02,6.598761423995846975e-01,2.141726150356715042e-01,2.138626385309309041e-01,6.749100457580194945e-01,-6.729704993120273482e-01
-1.762580807786728486e-03,1.424567905733090285e-02,6.638828792305063731e-01,2.141619402119838145e-01,2.138612936441662837e-01,6.749213570900527426e-01,-6.729629798058759382e-01
-1.898076823901891433e-03,1.414856882211775954e-02,6.703277122338873184e-01,2.141846217364862803e-01,2.138858538483366933e-01,6.749301827513184415e-01,-6.729391040402084023e-01
-1.973503763418486996e-03,1.408998357190585637e-02,6.773743721962686148e-01,2.141931196114138791e-01,2.139036508811711368e-01,6.749374403980786807e-01,-6.729234631068580219e-01
-2.061503110205457293e-03,1.390215568361059459e-02,6.867445842374733100e-01,2.142037996879711526e-01,2.139275414314850687e-01,6.749653297681657005e-01,-6.728844944173307807e-01
-2.082590730407979374e-03,1.380093041700065568e-02,6.962378051426698633e-01,2.142042787115724656e-01,2.139311937485529613e-01,6.749838601949615935e-01,-6.728645924696012859e-01
-2.101694071453393420e-03,1.364805256361856928e-02,7.074159138550881742e-01,2.141988009938133874e-01,2.139419764240809707e-01,6.750076856868842956e-01,-6.728390064794163017e-01
-2.171568777599680849e-03,1.346616556730513212e-02,7.199080313956925936e-01,2.142055167672626825e-01,2.139638612568435239e-01,6.750311688361636531e-01,-6.728063493771553327e-01
-2.264778505580003921e-03,1.323960893625295357e-02,7.345433065893746116e-01,2.142149140702177268e-01,2.139918101133206907e-01,6.750624345024213158e-01,-6.727630974704080780e-01
-2.341107445778754445e-03,1.299490828545938996e-02,7.497371728007904412e-01,2.142154525589870517e-01,2.140191573810357184e-01,6.750985770417063936e-01,-6.727179583117451900e-01
-2.403294616145584470e-03,1.288498407430552217e-02,7.639485685963955941e-01,2.142229513023272414e-01,2.140322064872043351e-01,6.751147102080159446e-01,-6.726952280061794243e-01
-2.443468587406258039e-03,1.279247043579190626e-02,7.773889050910598453e-01,2.142273163192473240e-01,2.140413338432360923e-01,6.751278622658022366e-01,-6.726777340909012581e-01
